"person_id","screening_date","general_two_year","general_six_month","years","recidnot","drug_two_year","property_two_year","misdemeanor_two_year","felony_two_year","drug_six_month","property_six_month","misdemeanor_six_month","felony_six_month","violent_two_year","violent_six_month","nullcharge"
5628,2013-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5629,2014-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5630,2014-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5631,2013-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5632,2013-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5633,2013-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5634,2013-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5635,2013-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5636,2014-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5637,2014-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5638,2013-05-29,0,0,2.3266598220397,1,0,0,0,0,0,0,0,0,0,0,0
5639,2013-03-26,1,0,0.629876796714579,0,0,0,1,0,0,0,0,0,0,0,0
5640,2014-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5641,2014-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5642,2013-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5643,2014-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5644,2014-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5645,2013-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5646,2013-04-26,1,1,0.169404517453799,0,0,1,1,0,0,1,1,0,1,1,0
5647,2014-12-22,1,1,0.496064339493498,0,0,0,1,0,0,0,1,0,0,0,0
5648,2014-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5649,2013-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5650,2013-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5651,2013-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5652,2014-02-04,1,1,0.0657084188911704,0,0,1,0,1,0,1,0,1,1,1,0
5653,2014-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5654,2013-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5655,2014-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5655,2014-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5656,2013-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5657,2013-02-27,1,1,0.427618069815195,0,1,0,0,1,1,0,0,1,0,0,0
5658,2013-12-02,1,0,0.527378507871321,0,0,0,1,0,0,0,0,0,0,0,0
5659,2013-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5660,2013-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5661,2014-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5662,2014-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5663,2014-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5664,2013-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5665,2013-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5666,2013-04-18,0,0,2.54106776180698,1,0,0,0,0,0,0,0,0,0,0,0
5667,2013-03-27,1,0,0.833333333333333,0,0,0,1,0,0,0,0,0,1,0,0
5667,2014-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5668,2013-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5669,2014-10-12,1,0,1.09976043805613,0,0,0,1,0,0,0,0,0,0,0,0
5670,2014-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5671,2013-05-12,1,0,1.78285420944559,0,1,0,0,1,0,0,0,0,0,0,0
5672,2013-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5673,2014-10-26,1,1,0.288329911019849,0,0,0,1,0,0,0,1,0,0,0,0
5674,2014-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5675,2013-08-14,1,1,0.207734428473648,0,0,0,0,1,0,0,0,1,1,1,0
5676,2013-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5677,2013-10-03,1,0,0.982375085557837,0,0,0,0,1,0,0,0,0,1,0,0
5678,2013-05-17,0,0,2.03832991101985,1,0,0,0,0,0,0,0,0,0,0,0
5679,2013-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5680,2013-04-28,1,0,0.821184120465435,0,0,0,1,0,0,0,0,0,0,0,0
5681,2013-12-08,1,1,0.127138945927447,0,1,0,0,1,1,0,0,1,1,0,0
5681,2014-01-25,1,0,0.863449691991786,0,0,0,0,1,0,0,0,0,1,0,0
5682,2014-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5683,2014-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5684,2013-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5685,2013-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5686,2013-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5687,2014-06-28,1,1,0.0997604380561259,0,0,1,1,0,0,1,1,0,1,1,0
5688,2013-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5689,2013-07-05,0,0,2.57939767282683,1,0,0,0,0,0,0,0,0,0,0,0
5690,2014-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5691,2013-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5692,2013-12-31,1,0,0.718685831622177,0,0,0,1,0,0,0,0,0,0,0,0
5693,2013-04-25,1,0,0.576659822039699,0,0,1,0,1,0,0,0,0,1,0,0
5694,2014-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5695,2013-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5696,2013-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5697,2013-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5698,2013-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5699,2013-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5700,2013-02-19,1,1,0.215947980835044,0,1,0,1,0,1,0,1,0,0,0,0
5701,2014-03-16,1,1,0.10523613963039,0,1,0,0,1,1,0,0,1,0,0,0
5702,2014-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5703,2013-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5704,2014-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5705,2014-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5706,2014-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5707,2014-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5708,2014-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5709,2014-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5710,2014-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5711,2013-12-04,1,1,0.260951403148528,0,0,1,0,1,0,1,0,1,1,1,0
5712,2013-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5713,2013-01-10,1,1,0.409993155373032,0,0,0,1,0,0,0,1,0,0,0,0
5714,2014-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5715,2014-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5716,2014-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5717,2014-02-01,1,0,1.13535249828884,0,0,0,1,0,0,0,0,0,0,0,0
5718,2014-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5719,2014-01-28,1,0,0.909993155373032,0,0,0,1,0,0,0,0,0,0,0,0
5720,2014-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5721,2014-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5722,2013-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5723,2013-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5724,2013-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5725,2013-03-09,1,1,0.224161533196441,0,0,0,1,0,0,0,1,0,0,0,0
5726,2014-07-06,1,1,0.237850787132101,0,0,0,1,0,0,0,1,0,0,0,0
5726,2014-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5727,2013-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5728,2013-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5729,2013-12-17,1,0,0.560232717316906,0,0,1,0,1,0,0,0,0,1,0,0
5730,2014-02-09,1,1,0.0574948665297741,0,0,0,1,0,0,0,1,0,1,0,0
5731,2014-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5732,2013-02-14,1,1,0.199520876112252,0,0,0,1,0,0,0,1,0,0,0,0
5733,2013-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5734,2014-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5735,2013-01-23,1,0,1.03832991101985,0,0,0,1,0,0,0,0,0,0,0,0
5736,2013-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5737,2014-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5738,2013-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5739,2014-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5740,2014-01-28,1,0,1.16666666666667,0,0,0,1,0,0,0,0,0,0,0,0
5741,2013-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5742,2014-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5743,2013-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5744,2014-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5745,2013-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5746,2014-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5747,2014-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5748,2014-02-06,1,1,0.0164271047227926,0,0,1,0,1,0,1,0,1,1,1,0
5749,2013-02-16,1,0,0.685831622176591,0,0,0,1,0,0,0,0,0,0,0,0
5750,2013-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5750,2014-04-01,1,0,0.838809034907598,0,1,0,0,1,0,0,0,0,0,0,0
5751,2013-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5751,2014-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5752,2014-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5753,2013-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5754,2014-11-25,1,0,1.29654346338125,0,1,0,1,0,0,0,0,0,0,0,0
5755,2013-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5756,2013-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5757,2013-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5758,2014-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5759,2013-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5760,2014-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5761,2014-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5762,2013-11-27,1,1,0.349760438056126,0,0,0,1,0,0,0,1,0,0,0,0
5763,2013-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5764,2014-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5765,2013-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5766,2014-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5767,2014-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5768,2013-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5769,2013-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5770,2014-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5771,2013-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5772,2013-04-08,1,1,0.0410677618069815,0,1,0,0,1,1,0,0,1,1,1,0
5773,2013-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5774,2013-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5775,2013-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5776,2013-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5777,2014-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5778,2014-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5779,2014-05-06,1,0,0.857973990417522,0,0,1,1,0,0,0,0,0,1,0,0
5780,2014-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5781,2014-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5782,2013-06-12,1,0,0.774640657084189,0,1,0,0,1,0,0,0,0,0,0,0
5783,2014-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5784,2014-12-12,1,1,0.0383299110198494,0,0,0,1,0,0,0,1,0,1,1,0
5785,2013-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5786,2014-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5787,2013-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5788,2014-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5789,2013-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5790,2014-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5791,2014-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5792,2014-06-26,1,0,1.54928131416838,0,0,0,1,0,0,0,0,0,0,0,0
5793,2014-04-30,1,0,1.19404517453799,0,0,1,1,0,0,0,0,0,1,0,0
5794,2014-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5795,2013-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5796,2014-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5797,2013-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5798,2014-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5799,2013-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5799,2014-05-18,1,0,1.2296372347707,0,0,0,1,0,0,0,0,0,1,0,0
5800,2014-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5801,2014-10-31,1,1,0.0164271047227926,0,1,0,0,1,1,0,0,1,1,1,0
5802,2014-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5803,2014-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5804,2014-10-27,1,0,0.766427104722793,0,0,0,0,1,0,0,0,0,1,0,0
5805,2014-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5806,2014-04-30,1,0,0.583333333333333,0,0,1,0,1,0,0,0,0,1,0,0
5806,2014-12-05,1,1,0.0027378507871321,0,0,1,0,1,0,1,0,1,1,1,0
5807,2014-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5808,2013-04-20,1,0,1.97416153319644,0,1,0,0,1,0,0,0,0,0,0,0
5809,2013-02-05,0,0,2.16666666666667,1,0,0,0,0,0,0,0,0,0,0,0
5810,2014-05-27,1,0,0.838809034907598,0,0,0,1,0,0,0,0,0,1,0,0
5811,2014-10-14,1,0,0.833333333333333,0,1,0,0,1,0,0,0,0,1,0,0
5812,2013-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5813,2014-12-20,1,1,0.10523613963039,0,0,0,0,1,0,0,0,1,1,1,0
5814,2014-11-20,1,1,0.215947980835044,0,0,0,0,1,0,0,0,1,1,1,0
5815,2014-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5816,2013-02-12,1,1,0.188569472963723,0,0,0,0,1,0,0,0,1,1,1,0
5817,2013-12-28,1,0,0.699520876112252,0,0,0,1,0,0,0,0,0,0,0,0
5818,2013-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5819,2014-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5820,2014-05-11,1,0,0.863449691991786,0,0,0,0,1,0,0,0,0,1,0,0
5821,2014-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5822,2014-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5823,2014-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5824,2013-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5825,2013-09-24,1,0,0.586071184120465,0,0,0,1,0,0,0,0,0,0,0,0
5826,2013-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5827,2014-07-12,1,0,0.965947980835045,0,1,0,1,0,0,0,0,0,0,0,0
5828,2013-03-31,1,1,0.374401095140315,0,0,0,0,1,0,0,0,1,1,1,0
5829,2014-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5830,2013-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5831,2014-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5832,2013-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5833,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5834,2014-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5835,2013-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5836,2013-05-10,1,0,0.909993155373032,0,1,0,1,0,0,0,0,0,0,0,0
5837,2013-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5838,2013-01-18,1,0,1.12166324435318,0,0,0,1,0,0,0,0,0,0,0,0
5839,2013-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5840,2014-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5841,2013-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5842,2013-11-09,1,1,0.243326488706366,0,0,0,1,0,0,0,1,0,1,0,0
5843,2014-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5844,2014-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5845,2014-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5846,2013-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5847,2013-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5848,2014-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5849,2013-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5850,2014-08-07,1,0,1.21047227926078,0,0,0,1,0,0,0,0,0,0,0,0
5851,2014-01-12,1,0,1.72142368240931,0,0,0,1,0,0,0,0,0,0,0,0
5852,2013-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5853,2013-10-20,1,1,0.054757015742642,0,0,0,1,0,0,0,1,0,1,1,0
5853,2013-11-10,0,0,2.29928131416838,1,0,0,0,0,0,0,0,0,0,0,0
5854,2013-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5855,2013-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5856,2013-04-21,1,0,1.0766598220397,0,1,0,0,1,0,0,0,0,0,0,0
5857,2014-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5858,2013-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5859,2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5860,2014-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5861,2013-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5862,2014-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5863,2013-02-09,1,1,0.0109514031485284,0,0,0,0,1,0,0,0,1,1,1,0
5864,2014-05-01,1,1,0.10523613963039,0,0,1,0,1,0,1,0,1,1,1,0
5865,2014-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5866,2014-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5867,2013-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5868,2014-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5869,2013-01-30,0,0,2.62713894592745,1,0,0,0,0,0,0,0,0,0,0,0
5870,2014-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5871,2013-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5872,2014-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5873,2014-01-19,1,1,0.240588637919233,0,0,1,0,1,0,1,0,1,1,1,0
5874,2014-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5875,2014-04-25,1,0,0.758213552361396,0,1,0,1,0,0,0,0,0,0,0,0
5876,2014-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5877,2013-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5878,2013-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5879,2014-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5880,2014-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5881,2013-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5882,2014-12-03,1,1,0.0136892539356605,0,1,0,0,1,1,0,0,1,0,0,0
5883,2013-11-02,1,1,0.240588637919233,0,1,0,0,1,1,0,0,1,0,0,0
5884,2013-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5885,2014-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5886,2013-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5887,2014-03-15,1,0,1.77464065708419,0,0,1,1,0,0,0,0,0,1,0,0
5888,2014-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5889,2013-11-03,1,1,0.34154688569473,0,0,1,1,0,0,1,1,0,1,1,0
5890,2014-11-05,1,1,0.363449691991786,0,0,1,1,0,0,1,1,0,1,1,0
5891,2013-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5892,2013-07-15,1,0,1.92214236824093,0,0,1,0,1,0,0,0,0,1,0,0
5893,2014-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5894,2014-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5895,2013-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5896,2013-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5897,2014-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5898,2013-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5899,2013-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5900,2013-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5901,2014-04-01,1,0,1.15999315537303,0,0,0,1,0,0,0,0,0,1,0,0
5902,2014-03-21,1,0,0.982375085557837,0,1,0,0,1,0,0,0,0,0,0,0
5903,2014-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5904,2014-09-06,1,1,0.0054757015742642,0,0,1,1,0,0,1,1,0,1,1,0
5905,2013-04-12,1,1,0.215947980835044,0,0,0,0,1,0,0,0,1,0,0,0
5906,2014-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5907,2013-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5908,2013-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5909,2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5910,2014-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5911,2014-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5912,2013-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5913,2014-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5914,2013-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5915,2013-12-02,1,0,1.58607118412047,0,0,1,1,0,0,0,0,0,1,0,0
5916,2014-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5917,2013-04-07,1,1,0.379876796714579,0,0,1,0,1,0,1,0,1,1,1,0
5918,2014-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5919,2013-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5920,2014-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5921,2013-03-24,1,1,0.277378507871321,0,0,0,1,0,0,0,1,0,0,0,0
5922,2014-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5923,2013-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5924,2013-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5925,2014-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5926,2013-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5927,2014-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5928,2014-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5929,2013-10-23,1,1,0.39356605065024,0,0,0,1,0,0,0,1,0,0,0,0
5930,2014-12-31,1,0,0.505475701574264,0,1,0,0,1,0,0,0,0,0,0,0
5931,2013-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5932,2013-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5933,2013-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5934,2013-03-12,1,1,0.409993155373032,0,0,1,1,0,0,1,1,0,1,1,0
5935,2014-02-19,1,0,0.688569472963724,0,0,1,0,1,0,0,0,0,1,0,0
5936,2014-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5937,2014-12-10,1,0,0.535592060232717,0,0,1,0,1,0,0,0,0,1,0,0
5938,2014-11-19,1,0,0.793805612594114,0,0,0,1,0,0,0,0,0,1,0,0
5939,2013-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5940,2014-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5941,2013-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5941,2014-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5942,2014-03-18,1,0,0.64356605065024,0,1,0,0,1,0,0,0,0,0,0,0
5943,2013-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
