"person_id","screening_date","sex","race","age_at_current_charge","age_at_first_charge","p_charges","p_incarceration","p_probation","p_juv_fel_count","p_felprop_viol","p_murder","p_felassault","p_misdeassault","p_famviol","p_sex_offense","p_weapon","p_fta_two_year","p_fta_two_year_plus","current_violence","current_violence20","p_pending_charge","p_felony","p_misdemeanor","p_violence","total_convictions","p_arrest","p_property","p_traffic","p_drug","p_dui","p_domestic","p_stalking","p_voyeurism","p_fraud","p_stealing","p_trespass","six_month","one_year","three_year","five_year","general_two_year","general_six_month","drug_two_year","property_two_year","misdemeanor_two_year","felony_two_year","violent_two_year","drug_six_month","property_six_month","misdemeanor_six_month","felony_six_month","violent_six_month"
4296,2013-02-21,1,"Hispanic",34,29,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4303,2013-02-08,1,"African-American",22,18,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,1,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4306,2013-01-20,1,"African-American",19,17,4,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
4307,2013-01-30,1,"African-American",18,18,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4310,2013-05-24,1,"Caucasian",19,18,5,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
4313,2014-02-04,1,"African-American",24,18,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,2,3,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
4317,2013-03-20,1,"African-American",22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4319,2013-12-27,1,"Caucasian",54,42,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
432,2014-01-20,1,"Caucasian",32,18,16,0,2,0,1,4,1,7,0,0,0,0,0,1,0,2,1,3,12,4,5,2,0,2,0,0,0,0,0,1,1,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4320,2013-05-03,1,"African-American",31,18,31,1,4,0,2,0,0,0,0,0,0,1,0,0,0,18,3,16,2,19,24,3,0,8,1,0,0,0,0,2,1,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4322,2013-12-05,1,"Hispanic",33,26,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,6,3,1,9,5,1,0,9,0,0,0,0,0,0,1,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4327,2014-01-15,1,"Caucasian",19,18,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,2,1,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4329,2013-09-27,1,"African-American",28,26,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,8,0,9,4,0,0,3,1,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4330,2014-03-27,1,"African-American",40,40,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,1,0,1,0,0,0,0,0,1,1,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
4331,2013-01-07,1,"African-American",46,15,49,1,3,0,2,0,4,1,0,0,0,0,0,0,0,46,10,13,10,26,29,6,4,19,0,0,0,0,0,5,2,1,1,1,1,"1","1","0","1","1","0","1","0","1","1","0","1"
4336,2013-11-04,1,"African-American",21,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
4341,2013-12-14,1,"Other",37,18,18,1,1,0,2,0,1,0,0,0,0,0,0,0,0,3,3,7,4,10,13,6,0,4,0,0,0,0,0,4,3,1,1,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
4342,2013-09-08,1,"African-American",20,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
435,2013-12-04,1,"African-American",31,26,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4351,2013-03-31,1,"African-American",22,19,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,6,4,4,0,2,0,0,0,0,0,3,4,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4353,2014-03-30,1,"Caucasian",31,16,8,0,1,0,1,0,0,1,0,0,0,0,0,1,0,5,0,3,1,3,3,3,0,0,0,0,0,0,0,3,2,0,0,0,1,"1","1","0","0","1","0","1","0","0","1","0","1"
4355,2014-03-12,1,"African-American",35,17,46,1,2,2,5,0,6,3,0,0,0,0,0,1,0,34,11,18,12,29,25,8,0,10,0,0,0,0,0,5,3,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4357,2014-01-13,1,"African-American",35,34,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
4362,2013-02-26,1,"Other",37,33,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,0,2,1,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,"1","0","0","1","0","1","0","0","0","0","0","0"
4367,2013-05-06,0,"African-American",32,19,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
4370,2013-02-09,1,"African-American",26,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2,3,0,0,4,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4372,2013-11-26,1,"African-American",18,17,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"1","1","0","1","1","0","1","0","1","1","0","1"
438,2013-01-31,1,"African-American",31,22,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,4,0,4,5,0,0,6,0,0,0,0,0,0,0,0,0,1,1,"1","1","0","0","0","1","0","0","0","0","1","0"
4381,2013-07-22,1,"Caucasian",53,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4383,2013-02-18,1,"African-American",50,28,44,1,4,0,1,0,0,0,0,0,0,0,0,0,0,14,15,22,2,38,32,2,0,29,0,0,0,0,0,2,0,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
4384,2014-03-07,1,"African-American",19,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,1,0,1,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
4385,2013-12-27,1,"African-American",25,20,5,0,2,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,2,2,0,0,0,0,0,0,0,2,2,0,0,1,1,"1","1","1","0","1","0","0","1","0","1","0","0"
4387,2013-11-13,1,"African-American",26,16,21,1,2,0,1,0,2,3,0,0,0,0,0,1,0,13,4,11,6,15,9,8,0,0,0,0,0,0,0,7,5,0,0,0,1,"1","0","0","0","0","1","1","0","0","0","0","0"
4388,2013-03-27,1,"Caucasian",23,23,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,2,0,0,0,0,0,0,0,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
4389,2014-02-08,1,"Caucasian",23,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4391,2013-04-14,1,"African-American",25,20,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
440,2013-11-05,1,"African-American",37,20,10,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,6,0,8,6,0,1,2,0,0,0,0,0,0,0,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
440,2014-03-21,1,"African-American",37,20,17,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,8,2,10,8,0,1,7,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4403,2014-03-20,1,"African-American",38,19,11,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2,6,4,8,7,5,0,2,0,0,0,0,0,5,1,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4408,2013-01-03,1,"African-American",39,19,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
4415,2014-03-21,1,"African-American",45,39,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","1","0","1","1","0","0","0","0","0"
4416,2013-12-19,1,"Caucasian",56,46,8,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,2,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4418,2013-07-05,1,"Caucasian",45,24,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,3,7,2,0,2,0,0,0,0,0,1,1,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
4421,2013-04-28,0,"African-American",50,23,15,0,2,0,1,0,1,0,0,0,0,0,0,1,0,8,2,4,1,9,10,1,4,3,0,0,0,0,0,1,0,0,1,1,1,"1","0","0","0","0","1","0","0","0","0","0","0"
4425,2013-09-16,1,"Other",35,35,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4430,2013-03-17,1,"Hispanic",22,19,5,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"1","0","0","0","1","0","1","0","0","0","0","0"
4431,2013-04-15,1,"Caucasian",50,50,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
4434,2013-03-25,1,"Caucasian",23,18,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,2,12,1,15,10,1,0,11,0,0,0,0,0,0,1,1,1,1,1,"1","0","0","1","1","0","1","0","0","0","0","0"
4436,2013-11-12,1,"African-American",20,18,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,5,4,0,0,0,0,0,0,0,1,3,0,0,1,1,"1","1","0","0","0","1","0","0","0","0","1","0"
4439,2013-10-14,0,"Caucasian",20,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4442,2013-11-23,1,"Caucasian",22,17,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,6,0,9,5,0,1,5,4,0,0,0,0,0,0,1,1,1,1,"1","0","0","0","0","0","0","0","0","0","0","0"
4444,2013-05-22,0,"Caucasian",22,19,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,4,3,0,0,3,0,0,0,0,0,0,0,0,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
4447,2013-08-21,1,"African-American",21,18,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,"1","1","1","0","1","0","0","1","0","1","0","0"
445,2013-02-23,1,"Caucasian",55,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,3,0,1,5,6,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
4451,2013-01-12,1,"Caucasian",45,38,5,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
4452,2013-08-06,1,"African-American",23,18,9,1,2,0,2,0,1,0,0,0,0,0,0,1,0,5,3,3,3,6,6,5,0,1,1,0,0,0,0,5,2,0,1,1,1,"1","0","1","0","1","0","0","0","0","0","0","0"
4453,2013-12-17,1,"African-American",27,17,23,1,1,0,4,0,0,0,0,0,0,0,0,1,0,15,6,5,5,11,11,12,0,1,0,0,0,0,0,12,6,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
4454,2013-04-23,1,"Other",24,19,12,0,2,0,1,0,0,1,0,0,1,0,0,1,0,5,1,2,1,3,6,5,0,2,0,0,0,0,0,3,4,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4457,2013-08-19,1,"African-American",27,20,9,1,1,0,2,0,1,1,0,0,2,1,0,1,0,5,3,2,4,5,6,3,0,0,0,0,0,0,0,3,0,1,1,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
4461,2013-04-04,1,"Caucasian",61,51,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4464,2013-05-18,1,"African-American",34,32,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4466,2013-09-30,0,"African-American",31,31,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4468,2013-06-19,1,"Hispanic",57,52,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,4,0,0,0,0,0,0,0,4,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4476,2014-03-28,1,"African-American",58,30,52,1,1,0,4,0,0,1,0,0,0,0,0,0,0,31,18,9,6,27,24,21,0,19,0,0,0,0,0,16,15,1,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
4479,2013-08-25,1,"African-American",30,26,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1","0","0","0","1","0","0","0","0","0","0","0"
448,2013-04-28,1,"African-American",53,31,31,1,3,0,7,0,4,0,0,0,0,0,0,1,0,10,9,5,9,14,18,12,0,8,0,0,0,0,0,7,4,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4480,2013-08-06,1,"Caucasian",22,16,20,0,4,0,0,0,0,2,0,0,0,0,0,0,0,17,0,9,4,9,8,5,0,2,0,0,0,0,0,2,3,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
4483,2013-10-12,1,"African-American",29,18,11,1,3,0,1,0,1,1,0,0,0,0,0,1,0,4,1,7,2,8,11,2,0,1,0,0,0,0,0,1,1,0,1,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
4485,2013-11-09,1,"African-American",22,20,11,0,0,0,4,0,0,0,0,0,0,0,0,1,0,3,1,3,0,4,2,6,0,0,1,0,0,0,0,2,2,1,1,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
4491,2013-01-04,1,"African-American",22,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
4491,2013-04-30,1,"African-American",22,20,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,3,3,1,0,4,0,0,0,0,0,1,1,1,1,1,1,"1","0","1","0","1","0","0","0","0","0","0","0"
4493,2014-02-19,1,"African-American",30,20,19,1,3,0,1,0,1,0,0,0,0,0,0,0,0,12,2,6,2,8,8,3,0,3,0,0,0,0,0,3,2,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4495,2013-09-03,1,"African-American",19,19,4,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,4,0,0,0,0,0,0,0,4,2,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4499,2014-02-07,1,"African-American",31,27,10,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4508,2013-04-29,0,"African-American",23,18,5,0,1,0,1,0,1,2,0,0,0,0,0,1,0,1,1,1,2,2,4,1,0,0,0,0,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
451,2013-12-06,1,"African-American",20,19,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,4,3,2,0,3,0,0,0,0,0,2,1,1,1,1,1,"1","0","1","0","1","0","0","0","0","0","0","0"
4510,2013-03-09,1,"Caucasian",50,45,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4511,2013-01-09,1,"African-American",56,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4513,2013-05-19,1,"Other",21,18,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"1","0","0","0","1","0","1","0","0","0","0","0"
4514,2013-12-26,1,"African-American",62,33,35,0,6,0,4,0,0,0,0,0,0,0,0,0,0,16,5,18,9,23,17,12,0,0,0,0,0,0,0,12,3,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4516,2013-09-11,1,"Caucasian",43,28,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"1","0","0","0","1","0","0","0","0","0","0","0"
4518,2014-01-14,1,"African-American",21,18,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,4,1,5,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
4520,2013-09-26,0,"African-American",27,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,7,0,0,0,0,0,0,0,0,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
4520,2014-03-06,0,"African-American",27,23,11,1,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,2,3,0,0,0,7,0,0,0,0,0,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4526,2013-06-17,1,"Caucasian",25,19,5,0,3,0,1,0,1,0,0,0,0,0,0,1,0,1,2,1,2,3,7,1,0,1,0,0,1,0,1,1,0,0,0,1,1,"1","1","0","1","1","0","1","0","1","1","0","1"
4530,2013-11-27,1,"Other",23,18,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,2,1,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4533,2013-01-04,1,"Caucasian",19,19,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,2,0,0,0,0,1,0,1,0,2,1,1,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
4536,2013-08-19,0,"Caucasian",42,42,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,3,0,2,3,1,3,0,0,0,0,0,0,0,3,0,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4537,2013-03-09,1,"African-American",37,18,16,0,2,0,2,0,3,3,0,0,1,0,0,1,0,7,2,1,5,3,15,3,0,2,1,0,0,0,0,3,1,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4538,2013-03-22,1,"African-American",34,15,27,1,1,0,1,0,0,0,0,0,0,0,0,0,0,20,8,13,1,21,22,1,0,9,2,0,0,0,0,1,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4544,2013-05-24,1,"African-American",24,20,4,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,1,2,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
4544,2014-03-10,1,"African-American",25,20,7,1,1,0,0,0,1,3,0,0,2,0,0,1,0,3,1,2,1,3,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
4550,2014-02-09,1,"African-American",38,15,42,0,3,0,1,0,1,5,0,0,0,0,0,1,0,39,4,17,7,21,23,2,0,8,0,0,0,0,0,2,0,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
4553,2013-04-27,1,"Hispanic",31,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4556,2014-03-23,0,"African-American",31,18,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,2,1,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
456,2013-12-02,1,"Caucasian",34,30,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,7,0,7,5,1,0,2,0,0,0,0,0,0,1,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4560,2013-10-01,1,"Hispanic",35,27,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
4562,2013-08-16,1,"African-American",25,19,31,1,0,0,13,0,0,1,0,0,0,1,0,1,0,25,6,5,15,11,10,13,0,0,0,0,0,0,0,13,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4566,2013-02-03,0,"African-American",27,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4568,2014-02-19,1,"Caucasian",21,21,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,"1","1","1","0","1","0","0","1","0","1","0","0"
457,2013-08-16,1,"Other",41,37,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,3,0,0,0,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
4574,2013-01-13,1,"Caucasian",28,23,23,0,6,0,1,0,0,0,0,0,0,0,0,0,0,19,2,8,1,11,8,1,0,9,5,0,0,0,0,1,0,0,0,1,1,"1","0","1","0","0","1","1","0","0","0","0","0"
4578,2014-03-20,1,"African-American",48,38,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
4579,2013-05-26,1,"African-American",49,44,7,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","1","0","0","0","0","0","0"
4580,2013-03-20,1,"African-American",22,19,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,0,11,6,0,0,6,0,0,0,0,0,0,0,0,1,1,1,"1","0","1","0","0","1","0","0","0","0","0","0"
4582,2013-03-19,0,"African-American",43,24,15,0,3,0,4,0,2,2,0,0,0,0,0,1,0,7,7,2,7,9,14,4,0,6,0,0,1,0,1,3,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
4584,2013-04-18,1,"Caucasian",59,37,6,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3,1,3,4,1,0,0,0,0,0,0,0,1,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4586,2013-04-27,1,"Other",54,44,20,1,2,0,4,0,0,3,0,0,0,0,0,0,0,6,6,8,10,14,12,9,0,4,0,0,0,0,0,9,2,1,1,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
459,2013-12-01,0,"African-American",30,22,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4591,2013-01-06,1,"Caucasian",21,15,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,7,1,5,0,6,9,1,0,4,0,0,0,0,0,1,0,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4595,2013-01-04,1,"African-American",26,22,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
4598,2013-05-10,1,"African-American",27,18,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,8,10,3,0,3,0,0,0,0,0,2,2,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4599,2014-03-15,1,"African-American",57,46,30,1,3,0,4,0,0,1,0,0,0,1,0,1,0,22,2,17,25,19,13,10,0,0,0,0,0,0,0,9,1,1,1,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
4603,2013-02-16,1,"African-American",36,20,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
4604,2013-02-28,1,"Hispanic",45,43,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
4605,2013-05-04,1,"Other",28,26,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"1","0","0","0","1","0","1","0","0","0","0","0"
